 -6.367533758595e+000  5.485875238174e+000 -2.365000000000e+001
 -1.471294838870e+000  7.356474194350e-001 -2.960000000000e+001
 -1.804324413885e+000  6.716096429459e+000 -2.420000000000e+001
 -6.440642863060e+000  6.440642863060e+000 -2.190000000000e+001
 -4.523237511391e+000  3.769364592826e+000 -2.600000000000e+001
  3.819898931323e+000 -1.185485875238e+000 -3.180000000000e+001
 -1.275784939110e+000 -1.148206445199e+000 -3.080000000000e+001
 -2.642697373871e+000  4.804904316130e-001 -2.900000000000e+001
 -3.852207770690e-001 -1.412476182586e+000 -3.100000000000e+001
 -3.479413470301e+000  2.783530776241e+000 -2.800000000000e+001
 -5.627122856433e+000  6.319691823378e+000 -2.090000000000e+001
  7.654709634662e-001 -2.679148372132e+000 -3.080000000000e+001
 -1.361941844089e+000  4.085825532267e+000 -2.740000000000e+001
 -1.859000911275e+000  4.920884765140e+000 -2.640000000000e+001
 -4.345538894872e+000  3.008450004142e+000 -2.690000000000e+001
 -4.684781708226e+000 -1.081103471129e+000 -2.900000000000e+001
 -1.530941926932e+000  4.920884765140e+000 -2.640000000000e+001
 -5.674757683705e+000 -5.674757683705e-001 -2.740000000000e+001
 -5.338000165686e+000  1.198326567807e+000 -2.630000000000e+001
 -2.369314886919e+000  5.707894954850e+000 -2.600000000000e+001
  3.814928340651e-001 -5.086571120868e-001 -3.070000000000e+001
 -6.030983348521e+000 -9.692651810123e-001 -2.600000000000e+001
 -5.172728025847e+000  6.096429459034e+000 -2.230000000000e+001
 -5.868610719907e+000 -1.676745919973e+000 -2.530000000000e+001
 -5.320188882446e+000  4.604009609809e+000 -2.470000000000e+001
 -4.874078369646e+000 -1.188799602353e+000 -2.870000000000e+001
 -5.364095766714e+000  8.429293347693e-001 -1.850000000000e+001
 -7.654709634662e-001 -1.275784939110e+000 -3.080000000000e+001
 -1.895451909535e+000  2.013917653881e+000 -2.860000000000e+001
 -2.526716924861e+000  6.670532681634e+000 -2.440000000000e+001
 -6.598459116892e+000  0.000000000000e+000 -2.950000000000e+001
 -6.296081517687e-001 -5.036865214150e-001 -3.040000000000e+001
 -3.112418192362e+000  2.992709800348e+000 -2.890000000000e+001
 -2.930577416950e+000  1.406677160136e+000 -2.830000000000e+001
 -4.630933642615e+000  3.446276199155e+000 -2.600000000000e+001
  1.144478502195e+000 -2.161792726369e+000 -3.070000000000e+001
 -4.483472786016e+000  4.789164112335e+000 -2.460000000000e+001
 -1.838290116809e+000 -2.757435175213e+000 -3.170000000000e+001
 -5.470963466159e+000  3.892800927844e+000 -2.540000000000e+001
 -5.061718167509e+000  3.446276199155e+000 -2.600000000000e+001
 -5.029271454219e+000  2.033109736812e+000 -2.583333435059e+001
 -7.605003727943e-001 -1.140750559191e+000 -3.060000000000e+001
 -3.061883853865e+000  6.561179686853e+000 -2.640000000000e+001
 -5.959738215558e+000  5.417943832325e+000 -2.180000000000e+001
  7.704415541380e-001 -2.824952365173e+000 -3.100000000000e+001
 -1.521000745589e+000 -7.605003727943e-001 -3.060000000000e+001
 -2.950873995526e+000  5.674757683705e+000 -2.740000000000e+001
 -6.068262778560e-001  7.281915334272e-001 -2.930000000000e+001
 -2.245050120123e+000  4.490100240245e+000 -2.710000000000e+001
 -4.827686190042e+000  3.433021290697e+000 -2.590000000000e+001
 -4.384060972579e+000 -1.217794714605e+000 -2.940000000000e+001
  2.034628448347e+000 -2.670449838456e+000 -3.070000000000e+001
  4.223759423411e+000 -1.279927098003e+000 -3.090000000000e+001
 -4.076712782702e+000  3.305442796786e+000 -2.660000000000e+001
 -2.915251429045e+000 -1.140750559191e+000 -3.060000000000e+001
 -5.408002650982e+000 -4.506668875818e-001 -2.720000000000e+001
 -4.041090216221e+000  2.469555132135e+000 -2.710000000000e+001
  6.109270151603e+000 -1.496147792229e+000 -3.010000000000e+001
 -1.873084251512e+000  7.098003479413e+000 -2.380000000000e+001
 -2.588020876481e+000  1.058735813106e+000 -2.840000000000e+001
  4.087068179935e+000 -1.610057161793e+000 -2.990000000000e+001
 -1.426145306934e+000 -2.463341893795e+000 -3.130000000000e+001
 -5.748488112004e+000  9.580813520007e-001 -2.570000000000e+001
 -4.784193521663e+000  5.549664485130e+000 -2.310000000000e+001
  2.551569878221e-001 -1.530941926932e+000 -3.080000000000e+001
 -5.508242896197e+000 -2.618672852291e+000 -2.180000000000e+001
 -2.863060226990e+000  3.578825283738e-001 -2.880000000000e+001
 -1.027255405517e+000 -1.412476182586e+000 -3.100000000000e+001
 -3.063126501533e+000  7.710628779720e+000 -2.550000000000e+001
 -3.802501863972e-001 -7.605003727943e-001 -3.060000000000e+001
 -4.390688426808e+000  3.402783530776e+000 -2.650000000000e+001
 -1.486206610886e+000  3.715516527214e-001 -2.990000000000e+001
 -2.479082097589e+000  2.715185154503e+000 -2.850000000000e+001
 -4.983845580316e+000  3.817413635987e+000 -2.560000000000e+001
 -5.427885013669e+000  1.670118465744e+000 -2.520000000000e+001
 -1.088559357137e+000  2.177118714274e+000 -2.920000000000e+001
 -2.661337088891e+000  5.854941595560e+000 -2.570000000000e+001
 -5.932399966863e+000  6.022284814845e+000 -2.170000000000e+001
 -6.203297158479e+000  3.578825283738e-001 -2.880000000000e+001
 -1.297324165355e+000  5.405517355646e+000 -2.610000000000e+001
 -5.183083423080e+000 -1.928589180681e+000 -2.910000000000e+001
 -1.398807058239e+000 -1.017314224174e+000 -3.070000000000e+001
 -5.746002816668e+000 -2.140667716014e+000 -2.720000000000e+001
 -2.803413138928e+000  4.438737469969e+000 -2.820000000000e+001
  5.659017479911e+000 -2.091376025184e+000 -2.970000000000e+001
 -3.883688178279e+000 -4.854610222848e-001 -2.930000000000e+001
 -5.425399718333e+000  6.253003065198e+000 -2.220000000000e+001
 -5.726120453981e+000  6.173473614448e+000 -2.160000000000e+001
  7.629856681302e-001 -2.543285560434e+000 -3.070000000000e+001
 -1.501946814680e+000  5.578659597382e+000 -2.590000000000e+001
 -3.839781294010e-001 -2.047883356806e+000 -3.090000000000e+001
  3.963217629028e+000 -1.981608814514e+000 -2.990000000000e+001
 -5.132134868694e+000 -2.566067434347e+000 -2.950000000000e+001
 -5.510313975644e+000  1.247618258636e+000 -2.510000000000e+001
 -2.501863971502e+000 -3.752795957253e-001 -3.020000000000e+001
 -3.235854527380e+000  2.542457128655e+000 -2.790000000000e+001
 -3.096263772678e+000  3.096263772678e+000 -2.990000000000e+001
 -5.045149531936e+000 -1.801839118549e+000 -2.900000000000e+001
 -5.814141330461e+000  6.421588932151e+000 -2.095000000000e+001
 -3.569712534173e+000  2.763648413553e+000 -2.780000000000e+001
 -3.377516361528e+000 -8.756523900257e-001 -3.020000000000e+001
  2.535001242648e+000 -2.408251180515e+000 -3.060000000000e+001
 -5.258884930826e+000  1.067020130892e+000 -1.840000000000e+001
 -2.833236682959e+000  8.263606991964e-001 -2.850000000000e+001
  1.033882859746e+000 -7.754121448099e-001 -3.120000000000e+001
 -4.721232706487e+000  2.303040344628e-001 -2.780000000000e+001
 -5.099826029326e+000  5.666473365918e+000 -2.280000000000e+001
  5.713901085246e+000 -2.431447270317e+000 -2.935000000000e+001
 -5.187639797863e+000  9.203877060724e-001 -2.020000000000e+001
 -2.806726866043e+000 -1.275784939110e+000 -3.080000000000e+001
 -2.469555132135e+000  4.826857758264e+000 -2.710000000000e+001
  1.803495982106e+000 -2.318780548422e+000 -3.110000000000e+001
 -5.598127744180e+000 -2.323751139094e+000 -2.550000000000e+001
 -4.556374782537e+000  4.452820810206e+000 -2.500000000000e+001
 -3.339408499710e+000  1.842432275702e+000 -2.780000000000e+001
 -1.263358462431e-001 -5.053433849722e-001 -3.050000000000e+001
 -4.951536740949e+000  1.957584292933e+000 -2.780000000000e+001
 -1.184657443460e+000  5.061718167509e+000 -2.600000000000e+001
 -2.252920222020e+000  5.685941512716e+000 -2.590000000000e+001
  6.569464004639e+000 -2.147709386132e+000 -3.050000000000e+001
 -2.020959324000e+000  2.615359125176e+000 -2.870000000000e+001
 -3.491839946980e+000  1.047551984094e+000 -2.810000000000e+001
 -1.770772926849e+000  2.597133626046e+000 -2.850000000000e+001
 -6.224836384724e+000  6.041752961644e+000 -2.210000000000e+001
 -6.559315715351e+000  2.429376190871e-001 -2.932500000000e+001
  4.765553806644e+000 -1.710711622898e+000 -2.950000000000e+001
 -5.829674426311e+000  5.265512385055e+000 -2.270000000000e+001
